"time","symbol","OBV"
2021-03-04,"bidu",2805301528
2021-03-03,"bidu",2825529249
2021-03-02,"bidu",2837990810
2021-03-01,"bidu",2827492756
2021-02-26,"bidu",2817687869
2021-02-25,"bidu",2832828522
2021-02-24,"bidu",2845999790
2021-02-23,"bidu",2858274632
2021-02-22,"bidu",2875110018
2021-02-19,"bidu",2895599347
2021-02-18,"bidu",2878449945
2021-02-17,"bidu",2892101250
2021-02-16,"bidu",2900111939
2021-02-12,"bidu",2890711019
2021-02-11,"bidu",2885701348
2021-02-10,"bidu",2880163055
2021-02-09,"bidu",2863236341
2021-02-08,"bidu",2852333276
2021-02-05,"bidu",2845335408
2021-02-04,"bidu",2837162172
2021-02-03,"bidu",2830318306
2021-02-02,"bidu",2824837932
2021-02-01,"bidu",2820040008
2021-01-29,"bidu",2815660295
2021-01-28,"bidu",2823018080
2021-01-27,"bidu",2815910902
2021-01-26,"bidu",2825141792
2021-01-25,"bidu",2830906406
2021-01-22,"bidu",2822356469
2021-01-21,"bidu",2815613292
2021-01-20,"bidu",2823981267
2021-01-19,"bidu",2809967652
2021-01-15,"bidu",2799950379
2021-01-14,"bidu",2808358705
2021-01-13,"bidu",2792449160
2021-01-12,"bidu",2803767751
2021-01-11,"bidu",2786306155
2021-01-08,"bidu",2803974491
2021-01-07,"bidu",2781205640
2021-01-06,"bidu",2770169862
2021-01-05,"bidu",2778589960
2021-01-04,"bidu",2786065925
2020-12-31,"bidu",2773632080
2020-12-30,"bidu",2789443300
2020-12-29,"bidu",2764013962
2020-12-28,"bidu",2758290327
2020-12-24,"bidu",2752628076
2020-12-23,"bidu",2755606954
2020-12-22,"bidu",2750168568
2020-12-21,"bidu",2756382251
2020-12-18,"bidu",2743635668
2020-12-17,"bidu",2728559535
2020-12-16,"bidu",2739356386
2020-12-15,"bidu",2707067982
2020-12-14,"bidu",2687885727
2020-12-11,"bidu",2682978437
2020-12-10,"bidu",2676798622
2020-12-09,"bidu",2671532757
2020-12-08,"bidu",2664579007
2020-12-07,"bidu",2660692310
2020-12-04,"bidu",2658389424
2020-12-03,"bidu",2660839630
2020-12-02,"bidu",2657780435
2020-12-01,"bidu",2654275859
2020-11-30,"bidu",2651124144
2020-11-27,"bidu",2656839509
2020-11-25,"bidu",2653546587
2020-11-24,"bidu",2650444803
2020-11-23,"bidu",2645760518
2020-11-20,"bidu",2651439529
2020-11-19,"bidu",2657281978
2020-11-18,"bidu",2663195789
2020-11-17,"bidu",2669022127
2020-11-16,"bidu",2674084670
2020-11-13,"bidu",2669183652
2020-11-12,"bidu",2666741418
2020-11-11,"bidu",2669532132
2020-11-10,"bidu",2672203231
2020-11-09,"bidu",2675895439
2020-11-06,"bidu",2672665484
2020-11-05,"bidu",2670164395
2020-11-04,"bidu",2665861331
2020-11-03,"bidu",2660995710
2020-11-02,"bidu",2658382888
2020-10-30,"bidu",2655677761
2020-10-29,"bidu",2650181211
2020-10-28,"bidu",2644868437
2020-10-27,"bidu",2650689402
2020-10-26,"bidu",2647090929
2020-10-23,"bidu",2650728761
2020-10-22,"bidu",2648946465
2020-10-21,"bidu",2651245746
2020-10-20,"bidu",2647558742
2020-10-19,"bidu",2645381166
2020-10-16,"bidu",2647613930
2020-10-15,"bidu",2645088537
2020-10-14,"bidu",2651507412
2020-10-13,"bidu",2640477474
2020-10-12,"bidu",2642819463
2020-10-09,"bidu",2639356028
2020-10-08,"bidu",2640709795
2020-10-07,"bidu",2639368254
2020-10-06,"bidu",2637652802
2020-10-05,"bidu",2636041902
2020-10-02,"bidu",2634110115
2020-10-01,"bidu",2636145162
2020-09-30,"bidu",2637988068
2020-09-29,"bidu",2634124993
2020-09-28,"bidu",2638034991
2020-09-25,"bidu",2634036035
2020-09-24,"bidu",2630827035
2020-09-23,"bidu",2628182704
2020-09-22,"bidu",2630646756
2020-09-21,"bidu",2632534763
2020-09-18,"bidu",2635195774
2020-09-17,"bidu",2638433488
2020-09-16,"bidu",2640870977
2020-09-15,"bidu",2638409371
2020-09-14,"bidu",2636004147
2020-09-11,"bidu",2634772604
2020-09-10,"bidu",2632450418
2020-09-09,"bidu",2635909790
2020-09-08,"bidu",2633948984
2020-09-04,"bidu",2637483981
2020-09-03,"bidu",2634339387
2020-09-02,"bidu",2638119515
2020-09-01,"bidu",2640835496
2020-08-31,"bidu",2639022816
2020-08-28,"bidu",2643117600
2020-08-27,"bidu",2641254747
2020-08-26,"bidu",2643927038
2020-08-25,"bidu",2638313860
2020-08-24,"bidu",2634010851
2020-08-21,"bidu",2631626242
2020-08-20,"bidu",2634354687
2020-08-19,"bidu",2631971491
2020-08-18,"bidu",2634660348
2020-08-17,"bidu",2630987611
2020-08-14,"bidu",2624523458
2020-08-13,"bidu",2636185904
2020-08-12,"bidu",2641316173
2020-08-11,"bidu",2638923560
2020-08-10,"bidu",2641119707
2020-08-07,"bidu",2637513179
2020-08-06,"bidu",2640676519
2020-08-05,"bidu",2642394797
2020-08-04,"bidu",2644158717
2020-08-03,"bidu",2640311822
2020-07-31,"bidu",2638365182
2020-07-30,"bidu",2635611369
2020-07-29,"bidu",2638748367
2020-07-28,"bidu",2634989244
2020-07-27,"bidu",2638334606
2020-07-24,"bidu",2641250256
2020-07-23,"bidu",2643938008
2020-07-22,"bidu",2646678922
2020-07-21,"bidu",2649602042
2020-07-20,"bidu",2645780546
2020-07-17,"bidu",2643014957
2020-07-16,"bidu",2644898457
2020-07-15,"bidu",2647330957
2020-07-14,"bidu",2649468257
2020-07-13,"bidu",2653370757
2020-07-10,"bidu",2658056157
2020-07-09,"bidu",2660122057
2020-07-08,"bidu",2655932757
2020-07-07,"bidu",2653001457
2020-07-06,"bidu",2655806057
2020-07-02,"bidu",2650042457
2020-07-01,"bidu",2647030557
2020-06-30,"bidu",2644913857
2020-06-29,"bidu",2647176957
2020-06-26,"bidu",2649222657
2020-06-25,"bidu",2651820866
2020-06-24,"bidu",2649626570
2020-06-23,"bidu",2652962392
2020-06-22,"bidu",2650458080
2020-06-19,"bidu",2650458080
2020-06-18,"bidu",2654263415
2020-06-17,"bidu",2651853860
2020-06-16,"bidu",2655612294
2020-06-15,"bidu",2645645164
2020-06-12,"bidu",2642494960
2020-06-11,"bidu",2638066397
2020-06-10,"bidu",2642071185
2020-06-09,"bidu",2638891995
2020-06-08,"bidu",2641576214
2020-06-05,"bidu",2637031031
2020-06-04,"bidu",2632760865
2020-06-03,"bidu",2636706586
2020-06-02,"bidu",2632708858
2020-06-01,"bidu",2628274373
2020-05-29,"bidu",2624348672
2020-05-28,"bidu",2617491338
2020-05-27,"bidu",2621142131
2020-05-26,"bidu",2625228659
2020-05-22,"bidu",2618959905
2020-05-21,"bidu",2627191772
2020-05-20,"bidu",2617280486
2020-05-19,"bidu",2632726731
2020-05-18,"bidu",2613093215
2020-05-15,"bidu",2602894853
2020-05-14,"bidu",2599539844
2020-05-13,"bidu",2595834949
2020-05-12,"bidu",2600191862
2020-05-11,"bidu",2603630650
2020-05-08,"bidu",2606394223
2020-05-07,"bidu",2603171400
2020-05-06,"bidu",2600838912
2020-05-05,"bidu",2597938577
2020-05-04,"bidu",2595112480
2020-05-01,"bidu",2598500249
2020-04-30,"bidu",2603122751
2020-04-29,"bidu",2597326816
2020-04-28,"bidu",2591840465
2020-04-27,"bidu",2596374990
2020-04-24,"bidu",2599523728
2020-04-23,"bidu",2596938283
2020-04-22,"bidu",2600345648
2020-04-21,"bidu",2596917326
2020-04-20,"bidu",2600761253
2020-04-17,"bidu",2604245567
2020-04-16,"bidu",2600418387
2020-04-15,"bidu",2596012008
2020-04-14,"bidu",2598783577
2020-04-13,"bidu",2595219041
2020-04-09,"bidu",2598390825
2020-04-08,"bidu",2592968529
2020-04-07,"bidu",2603133042
2020-04-06,"bidu",2610101669
2020-04-03,"bidu",2606510886
2020-04-02,"bidu",2608750584
2020-04-01,"bidu",2606308592
2020-03-31,"bidu",2610113588
2020-03-30,"bidu",2606021800
2020-03-27,"bidu",2602193689
2020-03-26,"bidu",2606306686
2020-03-25,"bidu",2601196321
2020-03-24,"bidu",2594965336
2020-03-23,"bidu",2589325233
2020-03-20,"bidu",2584615939
2020-03-19,"bidu",2590305830
2020-03-18,"bidu",2584047200
2020-03-17,"bidu",2593289500
2020-03-16,"bidu",2586946501
2020-03-13,"bidu",2593428555
2020-03-12,"bidu",2586601060
2020-03-11,"bidu",2596015553
2020-03-10,"bidu",2599870995
2020-03-09,"bidu",2594819763
2020-03-06,"bidu",2602187555
2020-03-05,"bidu",2607040541
2020-03-04,"bidu",2610087405
2020-03-03,"bidu",2605873263
2020-03-02,"bidu",2611372698
2020-02-28,"bidu",2605133908
2020-02-27,"bidu",2595332334
2020-02-26,"bidu",2602025776
2020-02-25,"bidu",2607159819
2020-02-24,"bidu",2612299114
2020-02-21,"bidu",2616880630
2020-02-20,"bidu",2619978226
2020-02-19,"bidu",2623640613
2020-02-18,"bidu",2621522175
2020-02-14,"bidu",2624340043
2020-02-13,"bidu",2626037438
2020-02-12,"bidu",2629187708
2020-02-11,"bidu",2625551128
2020-02-10,"bidu",2622005071
2020-02-07,"bidu",2618678377
2020-02-06,"bidu",2621444513
2020-02-05,"bidu",2618236324
2020-02-04,"bidu",2621759559
2020-02-03,"bidu",2617886378
2020-01-31,"bidu",2610175135
2020-01-30,"bidu",2615056075
2020-01-29,"bidu",2618008125
2020-01-28,"bidu",2620440639
2020-01-27,"bidu",2617662137
2020-01-24,"bidu",2623090703
2020-01-23,"bidu",2627400518
2020-01-22,"bidu",2631554455
2020-01-21,"bidu",2635998420
2020-01-17,"bidu",2640066270
2020-01-16,"bidu",2635833663
2020-01-15,"bidu",2631763735
2020-01-14,"bidu",2635474158
2020-01-13,"bidu",2640354113
2020-01-10,"bidu",2646823502
2020-01-09,"bidu",2640082330
2020-01-08,"bidu",2633798108
2020-01-07,"bidu",2629977307
2020-01-06,"bidu",2625417435
2020-01-03,"bidu",2621485004
2020-01-02,"bidu",2626673454
2021-08-13,"nio",4465965452
2021-08-12,"nio",4504876077
2021-08-11,"nio",4555635469
2021-08-10,"nio",4589440655
2021-08-09,"nio",4619013475
2021-08-06,"nio",4588464773
2021-08-05,"nio",4626481164
2021-08-04,"nio",4593118585
2021-08-03,"nio",4557665001
2021-08-02,"nio",4603694329
2021-07-30,"nio",4535241077
2021-07-29,"nio",4468978400
2021-07-28,"nio",4422581461
2021-07-27,"nio",4363374246
2021-07-26,"nio",4466088232
2021-07-23,"nio",4520847436
2021-07-22,"nio",4570406562
2021-07-21,"nio",4609342949
2021-07-20,"nio",4549491270
2021-07-19,"nio",4511558979
2021-07-16,"nio",4446268882
2021-07-15,"nio",4496198356
2021-07-14,"nio",4440337993
2021-07-13,"nio",4497143746
2021-07-12,"nio",4541832859
2021-07-09,"nio",4487164566
2021-07-08,"nio",4551787319
2021-07-07,"nio",4645562083
2021-07-06,"nio",4731374892
2021-07-02,"nio",4799080393
2021-07-01,"nio",4877812029
2021-06-30,"nio",5002343464
2021-06-29,"nio",4910312329
2021-06-28,"nio",4845512250
2021-06-25,"nio",4755309411
2021-06-24,"nio",4787914845
2021-06-23,"nio",4750234182
2021-06-22,"nio",4710740680
2021-06-21,"nio",4772128003
2021-06-18,"nio",4816603669
2021-06-17,"nio",4907382094
2021-06-16,"nio",4842486572
2021-06-15,"nio",4889698171
2021-06-14,"nio",4934453787
2021-06-11,"nio",4869165384
2021-06-10,"nio",4783431496
2021-06-09,"nio",4748674180
2021-06-08,"nio",4785038154
2021-06-07,"nio",4835370404
2021-06-04,"nio",4782109089
2021-06-03,"nio",4741115440
2021-06-02,"nio",4803552621
2021-06-01,"nio",4869936150
2021-05-28,"nio",4768392100
2021-05-27,"nio",4826628058
2021-05-26,"nio",4773563681
2021-05-25,"nio",4717634725
2021-05-24,"nio",4641006698
2021-05-21,"nio",4573762273
2021-05-20,"nio",4623331067
2021-05-19,"nio",4574339323
2021-05-18,"nio",4643139102
2021-05-17,"nio",4578209569
2021-05-14,"nio",4514189556
2021-05-13,"nio",4433975251
2021-05-12,"nio",4547661952
2021-05-11,"nio",4623655649
2021-05-10,"nio",4510236774
2021-05-07,"nio",4602530689
2021-05-06,"nio",4546979010
2021-05-05,"nio",4618634979
2021-05-04,"nio",4642874058
2021-05-03,"nio",4721130900
2021-04-30,"nio",4801220509
2021-04-29,"nio",4684491766
2021-04-28,"nio",4767152487
2021-04-27,"nio",4824792067
2021-04-26,"nio",4894790864
2021-04-23,"nio",4806557366
2021-04-22,"nio",4735979342
2021-04-21,"nio",4620176642
2021-04-20,"nio",4542727416
2021-04-19,"nio",4471518777
2021-04-16,"nio",4379328076
2021-04-15,"nio",4294850704
2021-04-14,"nio",4395288141
2021-04-13,"nio",4473742102
2021-04-12,"nio",4411736395
2021-04-09,"nio",4465164482
2021-04-08,"nio",4534437177
2021-04-07,"nio",4470745203
2021-04-06,"nio",4550767990
2021-04-05,"nio",4482798589
2021-04-01,"nio",4554216986
2021-03-31,"nio",4437911511
2021-03-30,"nio",4339613098
2021-03-29,"nio",4233459616
2021-03-26,"nio",4316647824
2021-03-25,"nio",4479687498
2021-03-24,"nio",4361605461
2021-03-23,"nio",4492300484
2021-03-22,"nio",4550842785
2021-03-19,"nio",4623681286
2021-03-18,"nio",4526024083
2021-03-17,"nio",4597380183
2021-03-16,"nio",4501230201
2021-03-15,"nio",4585591598
2021-03-12,"nio",4660027326
2021-03-11,"nio",4773487468
2021-03-10,"nio",4638699454
2021-03-09,"nio",4829501291
2021-03-08,"nio",4652898675
2021-03-05,"nio",4795973498
2021-03-04,"nio",5066776683
2021-03-03,"nio",5272649400
2021-03-02,"nio",5380512816
2021-03-01,"nio",5541846859
2021-02-26,"nio",5447608402
2021-02-25,"nio",5545585888
2021-02-24,"nio",5639070981
2021-02-23,"nio",5556582422
2021-02-22,"nio",5699126756
2021-02-19,"nio",5766714622
2021-02-18,"nio",5723693932
2021-02-17,"nio",5786199632
2021-02-16,"nio",5849984186
2021-02-12,"nio",5905068310
2021-02-11,"nio",5945301386
2021-02-10,"nio",6001034149
2021-02-09,"nio",6090847002
2021-02-08,"nio",5994439772
2021-02-05,"nio",5930174883
2021-02-04,"nio",5973232404
2021-02-03,"nio",6021900316
2021-02-02,"nio",5941777993
2021-02-01,"nio",6007346660
2021-01-29,"nio",6087225344
2021-01-28,"nio",6165903533
2021-01-27,"nio",6091948397
2021-01-26,"nio",6165026651
2021-01-25,"nio",6094633400
2021-01-22,"nio",6206619846
2021-01-21,"nio",6072701774
2021-01-20,"nio",5999582255
2021-01-19,"nio",6094565889
2021-01-15,"nio",5995004806
2021-01-14,"nio",6127252656
2021-01-13,"nio",6226591052
2021-01-12,"nio",6110531851
2021-01-11,"nio",6293003255
2021-01-08,"nio",6013232926
2021-01-07,"nio",5794720173
2021-01-06,"nio",5675290958
2021-01-05,"nio",5851688654
2021-01-04,"nio",5999163439
2020-12-31,"nio",5786053709
2020-12-30,"nio",5656709398
2020-12-29,"nio",5540017684
2020-12-28,"nio",5419327759
2020-12-24,"nio",5523102599
2020-12-23,"nio",5583685115
2020-12-22,"nio",5664932986
2020-12-21,"nio",5782361406
2020-12-18,"nio",5649803329
2020-12-17,"nio",5523552204
2020-12-16,"nio",5393548483
2020-12-15,"nio",5273438894
2020-12-14,"nio",5141102040
2020-12-11,"nio",5312700201
2020-12-10,"nio",5459776320
2020-12-09,"nio",5352399484
2020-12-08,"nio",5473787359
2020-12-07,"nio",5357987787
2020-12-04,"nio",5192939279
2020-12-03,"nio",5384909218
2020-12-02,"nio",5558333263
2020-12-01,"nio",5245304987
2020-11-30,"nio",5488995216
2020-11-27,"nio",5668760655
2020-11-25,"nio",5562965537
2020-11-24,"nio",5358457000
2020-11-23,"nio",5600308916
2020-11-20,"nio",5330105912
2020-11-19,"nio",5120999579
2020-11-18,"nio",4887220431
2020-11-17,"nio",5158898745
2020-11-16,"nio",4813320216
2020-11-13,"nio",4507111128
2020-11-12,"nio",5086180998
2020-11-11,"nio",4737854676
2020-11-10,"nio",4558273526
2020-11-09,"nio",4795677115
2020-11-06,"nio",4576943833
2020-11-05,"nio",4865728169
2020-11-04,"nio",4563255552
2020-11-03,"nio",4223869680
2020-11-02,"nio",4006261575
2020-10-30,"nio",3740541698
2020-10-29,"nio",3877444308
2020-10-28,"nio",3663409652
2020-10-27,"nio",3752784590
2020-10-26,"nio",3648526864
2020-10-23,"nio",3721137211
2020-10-22,"nio",3772921259
2020-10-21,"nio",3845094566
2020-10-20,"nio",3910452496
2020-10-19,"nio",3805219080
2020-10-16,"nio",3920927790
2020-10-15,"nio",3734163110
2020-10-14,"nio",3348952514
2020-10-13,"nio",2961049259
2020-10-12,"nio",3003630723
2020-10-09,"nio",2958153893
2020-10-08,"nio",2920824925
2020-10-07,"nio",2998544506
2020-10-06,"nio",2939190224
2020-10-05,"nio",3012407343
2020-10-02,"nio",2951547231
2020-10-01,"nio",3044260791
2020-09-30,"nio",2965143690
2020-09-29,"nio",2781613235
2020-09-28,"nio",2617234697
2020-09-25,"nio",2574448465
2020-09-24,"nio",2530326316
2020-09-23,"nio",2601395826
2020-09-22,"nio",2671963915
2020-09-21,"nio",2610902799
2020-09-18,"nio",2686872345
2020-09-17,"nio",2631986834
2020-09-16,"nio",2576800247
2020-09-15,"nio",2634646040
2020-09-14,"nio",2523015505
2020-09-11,"nio",2454780603
2020-09-10,"nio",2399407117
2020-09-09,"nio",2479086951
2020-09-08,"nio",2388098528
2020-09-04,"nio",2477723099
2020-09-03,"nio",2641052879
2020-09-02,"nio",2769411301
2020-09-01,"nio",2922871902
2020-08-31,"nio",2785227066
2020-08-28,"nio",2558616165
2020-08-27,"nio",2713858448
2020-08-26,"nio",2913708725
2020-08-25,"nio",2549604082
2020-08-24,"nio",2250556266
2020-08-21,"nio",2151858563
2020-08-20,"nio",2081668655
2020-08-19,"nio",2131741440
2020-08-18,"nio",2173708277
2020-08-17,"nio",2103745917
2020-08-14,"nio",2026248001
2020-08-13,"nio",2089498749
2020-08-12,"nio",2089498749
2020-08-11,"nio",2012027322
2020-08-10,"nio",2193338836
2020-08-07,"nio",2109071545
2020-08-06,"nio",2166817509
2020-08-05,"nio",2216605218
2020-08-04,"nio",2156230185
2020-08-03,"nio",2030498815
2020-07-31,"nio",1907573519
2020-07-30,"nio",1969387326
2020-07-29,"nio",2034340239
2020-07-28,"nio",1964787684
2020-07-27,"nio",1874711872
2020-07-24,"nio",1938780392
2020-07-23,"nio",2032205690
2020-07-22,"nio",2127411991
2020-07-21,"nio",2239672480
2020-07-20,"nio",2111629679
2020-07-17,"nio",1957033078
2020-07-16,"nio",2246547278
2020-07-15,"nio",2380632078
2020-07-14,"nio",2494798878
2020-07-13,"nio",2299545278
2020-07-10,"nio",2609603478
2020-07-09,"nio",2291868078
2020-07-08,"nio",1977340778
2020-07-07,"nio",2546301578
2020-07-06,"nio",2103620578
2020-07-02,"nio",1777941578
2020-07-01,"nio",1558312878
2020-06-30,"nio",1493885878
2020-06-29,"nio",1409656378
2020-06-26,"nio",1363780278
2020-06-25,"nio",1397233865
2020-06-24,"nio",1350791756
2020-06-23,"nio",1454367615
2020-06-22,"nio",1533995457
2020-06-19,"nio",1421347559
2020-06-18,"nio",1337310480
2020-06-17,"nio",1258807264
2020-06-16,"nio",1317645797
2020-06-15,"nio",1187400195
2020-06-12,"nio",1074227746
2020-06-11,"nio",1014540639
2020-06-10,"nio",1140654817
2020-06-09,"nio",1240576236
2020-06-08,"nio",1105515608
2020-06-05,"nio",1019991724
2020-06-04,"nio",1110508959
2020-06-03,"nio",937891107
2020-06-02,"nio",739587310
2020-06-01,"nio",657869632
2020-05-29,"nio",588918573
2020-05-28,"nio",538616840
2020-05-27,"nio",601373508
2020-05-26,"nio",531149184
2020-05-22,"nio",471526560
2020-05-21,"nio",494324771
2020-05-20,"nio",535816657
2020-05-19,"nio",587393416
2020-05-18,"nio",565739414
2020-05-15,"nio",537968094
2020-05-14,"nio",551586624
2020-05-13,"nio",530695158
2020-05-12,"nio",564640734
2020-05-11,"nio",586361480
2020-05-08,"nio",602903575
2020-05-07,"nio",575198165
2020-05-06,"nio",548532040
2020-05-05,"nio",494322461
2020-05-04,"nio",516606205
2020-05-01,"nio",493282911
2020-04-30,"nio",524457935
2020-04-29,"nio",568847372
2020-04-28,"nio",479875960
2020-04-27,"nio",443711089
2020-04-24,"nio",408134336
2020-04-23,"nio",430204003
2020-04-22,"nio",447576613
2020-04-21,"nio",433082630
2020-04-20,"nio",452840968
2020-04-17,"nio",471476915
2020-04-16,"nio",494304491
2020-04-15,"nio",456894497
2020-04-14,"nio",429469214
2020-04-13,"nio",393102147
2020-04-09,"nio",354869959
2020-04-08,"nio",387541078
2020-04-07,"nio",369315643
2020-04-06,"nio",323283249
2020-04-03,"nio",288463380
2020-04-02,"nio",269058728
2020-04-01,"nio",327807664
2020-03-31,"nio",344866493
2020-03-30,"nio",314650399
2020-03-27,"nio",334716122
2020-03-26,"nio",359761574
2020-03-25,"nio",316184495
2020-03-24,"nio",259698146
2020-03-23,"nio",195128466
2020-03-20,"nio",242425354
2020-03-19,"nio",191970550
2020-03-18,"nio",227411848
2020-03-17,"nio",321595550
2020-03-16,"nio",356314546
2020-03-13,"nio",397494437
2020-03-12,"nio",439169123
2020-03-11,"nio",491385961
2020-03-10,"nio",522480169
2020-03-09,"nio",487684898
2020-03-06,"nio",542686959
2020-03-05,"nio",603846789
2020-03-04,"nio",676443507
2020-03-03,"nio",725763960
2020-03-02,"nio",773265100
2020-02-28,"nio",829156895
2020-02-27,"nio",892778577
2020-02-26,"nio",970191365
2020-02-25,"nio",1039748293
2020-02-24,"nio",833858137
2020-02-21,"nio",889883340
2020-02-20,"nio",930309051
2020-02-19,"nio",843520053
2020-02-18,"nio",770550012
2020-02-14,"nio",722853184
2020-02-13,"nio",792334725
2020-02-12,"nio",834569717
2020-02-11,"nio",783812011
2020-02-10,"nio",729778750
2020-02-07,"nio",662743421
2020-02-06,"nio",743346875
2020-02-05,"nio",818807011
2020-02-04,"nio",892361180
2020-02-03,"nio",768930213
2020-01-31,"nio",695085456
2020-01-30,"nio",772784368
2020-01-29,"nio",847637116
2020-01-28,"nio",794292310
2020-01-27,"nio",745546105
2020-01-24,"nio",846984687
2020-01-23,"nio",912418179
2020-01-22,"nio",810033032
2020-01-21,"nio",1016982600
2020-01-17,"nio",835857019
2020-01-16,"nio",726471612
2020-01-15,"nio",627294870
2020-01-14,"nio",392742766
2020-01-13,"nio",337549332
2020-01-10,"nio",277809475
2020-01-09,"nio",242182735
2020-01-08,"nio",187550144
2020-01-07,"nio",122430684
2020-01-06,"nio",228988327
2020-01-03,"nio",335591322
2020-01-02,"nio",252706949
2021-08-13,"ntes",2133082180
2021-08-12,"ntes",2135286727
2021-08-11,"ntes",2137554941
2021-08-10,"ntes",2135122369
2021-08-09,"ntes",2137328458
2021-08-06,"ntes",2134443100
2021-08-05,"ntes",2137108043
2021-08-04,"ntes",2141736474
2021-08-03,"ntes",2145245688
2021-08-02,"ntes",2152068874
2021-07-30,"ntes",2149830815
2021-07-29,"ntes",2147260040
2021-07-28,"ntes",2143914566
2021-07-27,"ntes",2135155252
2021-07-26,"ntes",2145821036
2021-07-23,"ntes",2157307617
2021-07-22,"ntes",2164167769
2021-07-21,"ntes",2165134930
2021-07-20,"ntes",2166339780
2021-07-19,"ntes",2165085989
2021-07-16,"ntes",2163910525
2021-07-15,"ntes",2165094030
2021-07-14,"ntes",2163347813
2021-07-13,"ntes",2162110195
2021-07-12,"ntes",2160510142
2021-07-09,"ntes",2159294514
2021-07-08,"ntes",2156990711
2021-07-07,"ntes",2159669379
2021-07-06,"ntes",2161433533
2021-07-02,"ntes",2163610464
2021-07-01,"ntes",2165170188
2021-06-30,"ntes",2166779568
2021-06-29,"ntes",2164181461
2021-06-28,"ntes",2162109523
2021-06-25,"ntes",2158894375
2021-06-24,"ntes",2161387209
2021-06-23,"ntes",2159084518
2021-06-22,"ntes",2157155636
2021-06-21,"ntes",2159057188
2021-06-18,"ntes",2157725326
2021-06-17,"ntes",2165917100
2021-06-16,"ntes",2164117361
2021-06-15,"ntes",2166017184
2021-06-14,"ntes",2167488798
2021-06-11,"ntes",2165805069
2021-06-10,"ntes",2167945739
2021-06-09,"ntes",2165814200
2021-06-08,"ntes",2168196671
2021-06-07,"ntes",2170108881
2021-06-04,"ntes",2171259977
2021-06-03,"ntes",2169592427
2021-06-02,"ntes",2171847203
2021-06-01,"ntes",2173645952
2021-05-28,"ntes",2170950392
2021-05-27,"ntes",2169284789
2021-05-26,"ntes",2165422339
2021-05-25,"ntes",2163726164
2021-05-24,"ntes",2161582963
2021-05-21,"ntes",2164271634
2021-05-20,"ntes",2165947116
2021-05-19,"ntes",2162585182
2021-05-18,"ntes",2160783578
2021-05-17,"ntes",2158099351
2021-05-14,"ntes",2160293435
2021-05-13,"ntes",2158371986
2021-05-12,"ntes",2160593770
2021-05-11,"ntes",2162686456
2021-05-10,"ntes",2161063127
2021-05-07,"ntes",2162835285
2021-05-06,"ntes",2161553543
2021-05-05,"ntes",2160346849
2021-05-04,"ntes",2161190402
2021-05-03,"ntes",2163076374
2021-04-30,"ntes",2163976245
2021-04-29,"ntes",2165565452
2021-04-28,"ntes",2164121134
2021-04-27,"ntes",2162401983
2021-04-26,"ntes",2164174464
2021-04-23,"ntes",2165269391
2021-04-22,"ntes",2164140529
2021-04-21,"ntes",2161537195
2021-04-20,"ntes",2159905376
2021-04-19,"ntes",2161913884
2021-04-16,"ntes",2160499503
2021-04-15,"ntes",2159261301
2021-04-14,"ntes",2160490698
2021-04-13,"ntes",2158562568
2021-04-12,"ntes",2157272903
2021-04-09,"ntes",2155463461
2021-04-08,"ntes",2156981084
2021-04-07,"ntes",2155890037
2021-04-06,"ntes",2158364508
2021-04-05,"ntes",2157326502
2021-04-01,"ntes",2158164501
2021-03-31,"ntes",2156675895
2021-03-30,"ntes",2154499188
2021-03-29,"ntes",2156065626
2021-03-26,"ntes",2158282156
2021-03-25,"ntes",2155471713
2021-03-24,"ntes",2157951437
2021-03-23,"ntes",2159984475
2021-03-22,"ntes",2161726851
2021-03-19,"ntes",2159612010
2021-03-18,"ntes",2155012502
2021-03-17,"ntes",2157144363
2021-03-16,"ntes",2159947796
2021-03-15,"ntes",2158289079
2021-03-12,"ntes",2159449990
2021-03-11,"ntes",2161026178
2021-03-10,"ntes",2158289726
2021-03-09,"ntes",2161044265
2021-03-08,"ntes",2156859572
2021-03-05,"ntes",2159794929
2021-03-04,"ntes",2157341469
2021-03-03,"ntes",2160475050
2021-03-02,"ntes",2163487293
2021-03-01,"ntes",2166810522
2021-02-26,"ntes",2163140038
2021-02-25,"ntes",2157985429
2021-02-24,"ntes",2162500335
2021-02-23,"ntes",2166999563
2021-02-22,"ntes",2164359543
2021-02-19,"ntes",2167079557
2021-02-18,"ntes",2168876633
2021-02-17,"ntes",2171073753
2021-02-16,"ntes",2172929684
2021-02-12,"ntes",2175668527
2021-02-11,"ntes",2176716541
2021-02-10,"ntes",2175737293
2021-02-09,"ntes",2177463584
2021-02-08,"ntes",2173706483
2021-02-05,"ntes",2171694474
2021-02-04,"ntes",2169554855
2021-02-03,"ntes",2172054614
2021-02-02,"ntes",2173579649
2021-02-01,"ntes",2171313662
2021-01-29,"ntes",2169787763
2021-01-28,"ntes",2172740853
2021-01-27,"ntes",2174923150
2021-01-26,"ntes",2176966671
2021-01-25,"ntes",2178889912
2021-01-22,"ntes",2174858357
2021-01-21,"ntes",2173028645
2021-01-20,"ntes",2170047374
2021-01-19,"ntes",2167535517
2021-01-15,"ntes",2165301408
2021-01-14,"ntes",2163992831
2021-01-13,"ntes",2167566713
2021-01-12,"ntes",2170290005
