"time","symbol","AD"
2020-03-19,"baba",454197401.3179
2020-03-18,"baba",460297198.965
2020-03-17,"baba",446856896.6878
2020-03-16,"baba",445785350.3043
2020-03-13,"baba",455238196.1709
2020-03-12,"baba",443110547.7846
2020-03-11,"baba",462499964.0276
2020-03-10,"baba",466244835.8087
2020-03-09,"baba",453313928.329
2020-03-06,"baba",446906594.0169
2020-03-05,"baba",442571767.4169
2020-03-04,"baba",445636658.0159
2020-03-03,"baba",437971639.1043
2020-03-02,"baba",435269003.5951
2020-02-28,"baba",414521250.2452
2020-02-27,"baba",388823715.9396
2020-02-26,"baba",393761062.1912
2020-02-25,"baba",401160631.0004
2020-02-24,"baba",409902055.4568
2020-02-21,"baba",399668350.7859
2020-02-20,"baba",411317727.1005
2020-02-19,"baba",412471207.9121
2020-02-18,"baba",412586092.0687
2020-02-14,"baba",402165800.3202
2020-02-13,"baba",404075277.7747
2020-02-12,"baba",419333784.9644
2020-02-11,"baba",409249945.8043
2020-02-10,"baba",412238843.4315
2020-02-07,"baba",394852349.4315
2020-02-06,"baba",393269100.6071
2020-02-05,"baba",397799973.279
2020-02-04,"baba",404002833.5846
2020-02-03,"baba",400189067.1296
2020-01-31,"baba",394610830.8761
2020-01-30,"baba",391651476.1881
2020-01-29,"baba",384919698.6022
2020-01-28,"baba",383361826.0865
2020-01-27,"baba",373099572.8137
2020-01-24,"baba",363243528.6025
2020-01-23,"baba",371033040.1146
2020-01-22,"baba",363544489.1146
2020-01-21,"baba",371505421.6285
2020-01-17,"baba",361439544.598
2020-01-16,"baba",354521989.5792
2020-01-15,"baba",359012442.2125
2020-01-14,"baba",365548304.8364
2020-01-13,"baba",372313899.7467
2020-01-10,"baba",360422904.7174
2020-01-09,"baba",361561183.5484
2020-01-08,"baba",363534780.044
2020-01-07,"baba",366213206.3211
2020-01-06,"baba",367757943.1656
2020-01-03,"baba",359899038.8561
2020-01-02,"baba",360732991.0112
2021-08-13,"tcehy",280759023.7503
2021-08-12,"tcehy",278763959.7503
2021-08-11,"tcehy",279477141.224
2021-08-10,"tcehy",277982752.2907
2021-08-09,"tcehy",280367948.1666
2021-08-06,"tcehy",277325056.3094
2021-08-05,"tcehy",280426776.3887
2021-08-04,"tcehy",282396289.026
2021-08-03,"tcehy",279895923.5309
2021-08-02,"tcehy",283876600.5928
2021-07-30,"tcehy",282928151.0673
2021-07-29,"tcehy",282476098.9135
2021-07-28,"tcehy",285542027.6257
2021-07-27,"tcehy",272220489.1489
2021-07-26,"tcehy",259197257.173
2021-07-23,"tcehy",270308260.9641
2021-07-22,"tcehy",271522694.4265
2021-07-21,"tcehy",271522694.4265
2021-07-20,"tcehy",269246218.6439
2021-07-19,"tcehy",268221540.0691
2021-07-16,"tcehy",267941127.9542
2021-07-15,"tcehy",269941063.4607
2021-07-14,"tcehy",270442289.0922
2021-07-13,"tcehy",273714774.9363
2021-07-12,"tcehy",276940836.7983
2021-07-09,"tcehy",278485606.1946
2021-07-08,"tcehy",276632187.2889
2021-07-07,"tcehy",277286518.0955
2021-07-06,"tcehy",278692505.8955
2021-07-02,"tcehy",280459820.0461
2021-07-01,"tcehy",280967803.3461
2021-06-30,"tcehy",281177594.0702
2021-06-29,"tcehy",281282703.0702
2021-06-28,"tcehy",280154814.9861
2021-06-25,"tcehy",279294321.5245
2021-06-24,"tcehy",277269103.0801
2021-06-23,"tcehy",276397471.5952
2021-06-22,"tcehy",277947102.7952
2021-06-21,"tcehy",277668636.7952
2021-06-18,"tcehy",276395640.7952
2021-06-17,"tcehy",275325785.8722
2021-06-16,"tcehy",273862607.0251
2021-06-15,"tcehy",274553209.7119
2021-06-14,"tcehy",275841554.5167
2021-06-11,"tcehy",275916665.1608
2021-06-10,"tcehy",274231104.9608
2021-06-09,"tcehy",271691262.0134
2021-06-08,"tcehy",272616679.4197
2021-06-07,"tcehy",272271194.3555
2021-06-04,"tcehy",270660886.3555
2021-06-03,"tcehy",270179490.4983
2021-06-02,"tcehy",271344846.6722
2021-06-01,"tcehy",270521402.6972
2021-05-28,"tcehy",269051863.0972
2021-05-27,"tcehy",268162815.7639
2021-05-26,"tcehy",267526659.0677
2021-05-25,"tcehy",267996736.983
2021-05-24,"tcehy",269114056.9241
2021-05-21,"tcehy",269074922.3643
2021-05-20,"tcehy",271534409.7066
2021-05-19,"tcehy",274647738.9462
2021-05-18,"tcehy",273044886.7254
2021-05-17,"tcehy",272381567.919
2021-05-14,"tcehy",271277679.7509
2021-05-13,"tcehy",269168132.6368
2021-05-12,"tcehy",271325851.2285
2021-05-11,"tcehy",272422400.7398
2021-05-10,"tcehy",270780117.7172
2021-05-07,"tcehy",273647775.3545
2021-05-06,"tcehy",274411980.5823
2021-05-05,"tcehy",274246854.9096
2021-05-04,"tcehy",274537263.4941
2021-05-03,"tcehy",274889838.4582
2021-04-30,"tcehy",276489929.9968
2021-04-29,"tcehy",277084084.5791
2021-04-28,"tcehy",275674717.3772
2021-04-27,"tcehy",275150240.5254
2021-04-26,"tcehy",276097034.9281
2021-04-23,"tcehy",274984493.7282
2021-04-22,"tcehy",274737763.2504
2021-04-21,"tcehy",274300463.224
2021-04-20,"tcehy",272897758.58
2021-04-19,"tcehy",273952451.8844
2021-04-16,"tcehy",274940725.3713
2021-04-15,"tcehy",275146795.9785
2021-04-14,"tcehy",276067181.9358
2021-04-13,"tcehy",277766153.567
2021-04-12,"tcehy",276609414.363
2021-04-09,"tcehy",274311444.3629
2021-04-08,"tcehy",275304439.5574
2021-04-07,"tcehy",274465888.1155
2021-04-06,"tcehy",264429768.6033
2021-04-05,"tcehy",262963211.2698
2021-04-01,"tcehy",264555988.79
2021-03-31,"tcehy",264362139.4344
2021-03-30,"tcehy",263435923.3661
2021-03-29,"tcehy",263162370.1052
2021-03-26,"tcehy",264144750.8664
2021-03-25,"tcehy",258221649.8664
2021-03-24,"tcehy",258733962.2401
2021-03-23,"tcehy",264166495.5903
2021-03-22,"tcehy",265955216.0564
2021-03-19,"tcehy",264345185.5317
2021-03-18,"tcehy",261841918.5317
2021-03-17,"tcehy",262975880.2486
2021-03-16,"tcehy",261989772.6296
2021-03-15,"tcehy",262079451.2817
2021-03-12,"tcehy",260200354.1969
2021-03-11,"tcehy",259859874.1366
2021-03-10,"tcehy",258368643.6165
2021-03-09,"tcehy",259730266.0927
2021-03-08,"tcehy",258856581.6591
2021-03-05,"tcehy",261644104.4922
2021-03-04,"tcehy",256763300.4639
2021-03-03,"tcehy",259506439.7869
2021-03-02,"tcehy",261711955.2283
2021-03-01,"tcehy",262508472.8754
2021-02-26,"tcehy",260207085.5713
2021-02-25,"tcehy",259945409.4771
2021-02-24,"tcehy",262209489.7579
2021-02-23,"tcehy",260353547.135
2021-02-22,"tcehy",257948005.9773
2021-02-19,"tcehy",260371947.2342
2021-02-18,"tcehy",261409775.9843
2021-02-17,"tcehy",258301221.7419
2021-02-16,"tcehy",257675133.7419
2021-02-12,"tcehy",258714777.0899
2021-02-11,"tcehy",258348482.8116
2021-02-10,"tcehy",258045574.4441
2021-02-09,"tcehy",258492829.4146
2021-02-08,"tcehy",257254391.5514
2021-02-05,"tcehy",257460014.1559
2021-02-04,"tcehy",256744977.6892
2021-02-03,"tcehy",255132355.6892
2021-02-02,"tcehy",256053843.7133
2021-02-01,"tcehy",254145481.4841
2021-01-29,"tcehy",251722295.4841
2021-01-28,"tcehy",251083098.5057
2021-01-27,"tcehy",249868643.111
2021-01-26,"tcehy",251356565.8784
2021-01-25,"tcehy",253887154.7155
2021-01-22,"tcehy",255156358.3839
2021-01-21,"tcehy",253257453.2869
2021-01-20,"tcehy",252178013.0559
2021-01-19,"tcehy",251098129.1747
2021-01-15,"tcehy",247601331.7009
2021-01-14,"tcehy",248286672.9073
2021-01-13,"tcehy",251231050.8523
2021-01-12,"tcehy",250135706.7285
2021-01-11,"tcehy",251122475.1497
2021-01-08,"tcehy",252219787.4834
2021-01-07,"tcehy",245790617.7829
2021-01-06,"tcehy",242332398.1226
2021-01-05,"tcehy",244850364.107
2021-01-04,"tcehy",242748079.3584
2020-12-31,"tcehy",245353994.0978
2020-12-30,"tcehy",245264622.2489
2020-12-29,"tcehy",247437640.6973
2020-12-28,"tcehy",243084183.7561
2020-12-24,"tcehy",248322209.7239
2020-12-23,"tcehy",250725198.2424
2020-12-22,"tcehy",250302297.4056
2020-12-21,"tcehy",252674049.0693
2020-12-18,"tcehy",252257388.8571
2020-12-17,"tcehy",251366938.2616
2020-12-16,"tcehy",250955778.2724
2020-12-15,"tcehy",250117229.4802
2020-12-14,"tcehy",248925232.571
2020-12-11,"tcehy",251138281.523
2020-12-10,"tcehy",251913362.876
2020-12-09,"tcehy",250120875.469
2020-12-08,"tcehy",250845554.6874
2020-12-07,"tcehy",249772269.6043
2020-12-04,"tcehy",248315085.0529
2020-12-03,"tcehy",248174990.2237
2020-12-02,"tcehy",247693076.0828
2020-12-01,"tcehy",247250669.7638
2020-11-30,"tcehy",247512892.3587
2020-11-27,"tcehy",248478902.046
2020-11-25,"tcehy",248363810.7827
2020-11-24,"tcehy",247043899.5359
2020-11-23,"tcehy",245617472.8976
2020-11-20,"tcehy",247503830.4691
2020-11-19,"tcehy",247562971.4022
2020-11-18,"tcehy",245759204.5009
2020-11-17,"tcehy",246998974.0199
2020-11-16,"tcehy",248684108.5631
2020-11-13,"tcehy",249833686.4538
2020-11-12,"tcehy",254231868.9339
2020-11-11,"tcehy",258750332.3627
2020-11-10,"tcehy",254887691.8885
2020-11-09,"tcehy",259513930.2888
2020-11-06,"tcehy",261117607.4303
2020-11-05,"tcehy",264661094.6307
2020-11-04,"tcehy",264180819.6134
2020-11-03,"tcehy",262391499.6659
2020-11-02,"tcehy",262913227.2097
2020-10-30,"tcehy",263251509.9337
2020-10-29,"tcehy",264152302.6044
2020-10-28,"tcehy",262342437.1909
2020-10-27,"tcehy",264935652.6348
2020-10-26,"tcehy",262960701.2122
2020-10-23,"tcehy",262050855.5173
2020-10-22,"tcehy",260457207.5173
2020-10-21,"tcehy",261488575.0128
2020-10-20,"tcehy",261952204.6077
2020-10-19,"tcehy",263194958.4329
2020-10-16,"tcehy",264586777.3723
2020-10-15,"tcehy",262519725.1728
2020-10-14,"tcehy",261177192.8009
2020-10-13,"tcehy",263638866.1552
2020-10-12,"tcehy",260712409.8534
2020-10-09,"tcehy",257692358.3054
2020-10-08,"tcehy",255702392.0077
2020-10-07,"tcehy",253848172.6163
2020-10-06,"tcehy",252573849.4952
2020-10-05,"tcehy",252109345.9579
2020-10-02,"tcehy",251119527.1578
2020-10-01,"tcehy",253077402.0991
2020-09-30,"tcehy",251436181.2479
2020-09-29,"tcehy",248051984.2384
2020-09-28,"tcehy",248363751.7521
2020-09-25,"tcehy",247796279.8475
2020-09-24,"tcehy",244907632.8977
2020-09-23,"tcehy",244501038.9747
2020-09-22,"tcehy",246546145.9747
2020-09-21,"tcehy",245392343.1341
2020-09-18,"tcehy",242295418.4364
2020-09-17,"tcehy",242937099.3573
2020-09-16,"tcehy",245083282.5165
2020-09-15,"tcehy",246729821.3267
2020-09-14,"tcehy",246602297.0656
2020-09-11,"tcehy",245616456.0654
2020-09-10,"tcehy",245333360.6537
2020-09-09,"tcehy",248362213.6537
2020-09-08,"tcehy",246470754.4806
2020-09-04,"tcehy",247999900.5439
2020-09-03,"tcehy",245324412.6552
2020-09-02,"tcehy",247767250.7181
2020-09-01,"tcehy",246885296.2884
2020-08-31,"tcehy",243997237.6783
2020-08-28,"tcehy",242407824.2365
2020-08-27,"tcehy",240420483.4364
2020-08-26,"tcehy",242588194.0681
2020-08-25,"tcehy",243064667.9259
2020-08-24,"tcehy",240204569.7813
2020-08-21,"tcehy",242953171.6332
2020-08-20,"tcehy",240325883.1038
2020-08-19,"tcehy",238705089.0744
2020-08-18,"tcehy",240305637.9454
2020-08-17,"tcehy",239592140.6331
2020-08-14,"tcehy",237862808.6331
2020-08-13,"tcehy",239814988.4924
2020-08-12,"tcehy",241783258.5992
2020-08-11,"tcehy",239025839.4717
2020-08-10,"tcehy",240747221.3666
2020-08-07,"tcehy",233006353.0806
2020-08-06,"tcehy",237895735.8064
2020-08-05,"tcehy",236992833.4281
2020-08-04,"tcehy",236607988.672
2020-08-03,"tcehy",234852674.9387
2020-07-31,"tcehy",235382472.8214
2020-07-30,"tcehy",235350455.7949
2020-07-29,"tcehy",234380432.0328
2020-07-28,"tcehy",232666870.9216
2020-07-27,"tcehy",235082488.5168
2020-07-24,"tcehy",232573717.3847
2020-07-23,"tcehy",229539512.9596
2020-07-22,"tcehy",231275238.9649
2020-07-21,"tcehy",230908124.0184
2020-07-20,"tcehy",230554064.5747
2020-07-17,"tcehy",228509800.7228
2020-07-16,"tcehy",228390010.0275
2020-07-15,"tcehy",227009843.2097
2020-07-14,"tcehy",227960377.1751
2020-07-13,"tcehy",226154547.5946
2020-07-10,"tcehy",230456327.5736
2020-07-09,"tcehy",231357854.8568
2020-07-08,"tcehy",233447743.0998
2020-07-07,"tcehy",228702227.6787
2020-07-06,"tcehy",229339794.5978
2020-07-02,"tcehy",225802870.8604
2020-07-01,"tcehy",225215526.1058
2020-06-30,"tcehy",222756763.2925
2020-06-29,"tcehy",224368966.4675
2020-06-26,"tcehy",223444957.8958
2020-06-25,"tcehy",223670081.3399
2020-06-24,"tcehy",222120603.2411
2020-06-23,"tcehy",221717167.5072
2020-06-22,"tcehy",222104897.9419
2020-06-19,"tcehy",217584354.1091
2020-06-18,"tcehy",218381412.9325
2020-06-17,"tcehy",218059004.2956
2020-06-16,"tcehy",217110225.6954
2020-06-15,"tcehy",219141148.1788
2020-06-12,"tcehy",217571840.4499
2020-06-11,"tcehy",217558584.7921
2020-06-10,"tcehy",219397052.3194
2020-06-09,"tcehy",217227903.1818
2020-06-08,"tcehy",215930510.4549
2020-06-05,"tcehy",213295174.0001
2020-06-04,"tcehy",217309980.0001
2020-06-03,"tcehy",218074095.0406
2020-06-02,"tcehy",217790016.0834
2020-06-01,"tcehy",214233289.2261
2020-05-29,"tcehy",213193948.2259
2020-05-28,"tcehy",207790845.2776
2020-05-27,"tcehy",211862166.2776
2020-05-26,"tcehy",211124215.7168
2020-05-22,"tcehy",215712590.3169
2020-05-21,"tcehy",219501885.5992
2020-05-20,"tcehy",218563604.1853
2020-05-19,"tcehy",219315803.3672
2020-05-18,"tcehy",222516290.9387
2020-05-15,"tcehy",220567425.2542
2020-05-14,"tcehy",218558910.7726
2020-05-13,"tcehy",213212130.9423
2020-05-12,"tcehy",214195890.9419
2020-05-11,"tcehy",217771448.1779
2020-05-08,"tcehy",213671969.2444
2020-05-07,"tcehy",209562778.7385
2020-05-06,"tcehy",208212222.6166
2020-05-05,"tcehy",209621114.5694
2020-05-04,"tcehy",211413659.8399
2020-05-01,"tcehy",209712449.27
2020-04-30,"tcehy",212852985.9375
2020-04-29,"tcehy",214918171.9375
2020-04-28,"tcehy",214085728.9373
2020-04-27,"tcehy",216095992.1377
2020-04-24,"tcehy",215703261.9373
2020-04-23,"tcehy",214721898.337
2020-04-22,"tcehy",216915333.6844
2020-04-21,"tcehy",216832911.1693
2020-04-20,"tcehy",218875589.4048
2020-04-17,"tcehy",219911501.2685
2020-04-16,"tcehy",222490169.3061
2020-04-15,"tcehy",219920041.1133
2020-04-14,"tcehy",218472743.3713
2020-04-13,"tcehy",215732553.8417
2020-04-09,"tcehy",212573807.761
2020-04-08,"tcehy",216111304.0187
2020-04-07,"tcehy",213585806.9469
2020-04-06,"tcehy",215573178.1576
2020-04-03,"tcehy",212873169.8457
2020-04-02,"tcehy",214634710.2012
2020-04-01,"tcehy",212739834.0363
2020-03-31,"tcehy",216479169.2037
2020-03-30,"tcehy",216102001.4854
2020-03-27,"tcehy",212408361.8854
2020-03-26,"tcehy",213900259.6609
2020-03-25,"tcehy",207630996.9404
2020-03-24,"tcehy",208282436.3508
2020-03-23,"tcehy",196990855.9173
2020-03-20,"tcehy",192228597.505
2020-03-19,"tcehy",199314540.3962
2020-03-18,"tcehy",195139336.3171
2020-03-17,"tcehy",196703684.7998
2020-03-16,"tcehy",193639678.2341
2020-03-13,"tcehy",194183105.5174
2020-03-12,"tcehy",193494045.7336
2020-03-11,"tcehy",202124994.9587
2020-03-10,"tcehy",206784306.6053
2020-03-09,"tcehy",204325326.242
2020-03-06,"tcehy",208027915.0374
2020-03-05,"tcehy",207760283.7042
2020-03-04,"tcehy",205255792.2454
2020-03-03,"tcehy",202885648.4334
2020-03-02,"tcehy",205676751.8483
2020-02-28,"tcehy",199942172.4704
2020-02-27,"tcehy",193243912.4192
2020-02-26,"tcehy",199017585.5987
2020-02-25,"tcehy",204349463.8536
2020-02-24,"tcehy",210669178.0067
2020-02-21,"tcehy",208935510.2642
2020-02-20,"tcehy",209854208.7719
2020-02-19,"tcehy",211299127.6292
2020-02-18,"tcehy",209930687.8037
2020-02-14,"tcehy",207575115.1785
2020-02-13,"tcehy",206913723.8623
2020-02-12,"tcehy",206106230.6954
2020-02-11,"tcehy",203885884.6102
2020-02-10,"tcehy",206908378.8969
2020-02-07,"tcehy",204090240.4393
2020-02-06,"tcehy",204277282.7119
2020-02-05,"tcehy",202894320.7121
2020-02-04,"tcehy",203378062.1277
2020-02-03,"tcehy",208228989.1277
2020-01-31,"tcehy",204085842.2619
2020-01-30,"tcehy",200235782.106
2020-01-29,"tcehy",196054335.7524
2020-01-28,"tcehy",190654452.5446
2020-01-27,"tcehy",186915640.5457
2020-01-24,"tcehy",181250029.4344
2020-01-23,"tcehy",183524369.182
2020-01-22,"tcehy",179546819.0179
2020-01-21,"tcehy",180021634.1184
2020-01-17,"tcehy",185294493.1469
2020-01-16,"tcehy",183721837.4801
2020-01-15,"tcehy",183595849.3697
2020-01-14,"tcehy",184995576.0356
2020-01-13,"tcehy",185454380.4948
2020-01-10,"tcehy",184112366.7662
2020-01-09,"tcehy",183263964.8718
2020-01-08,"tcehy",180487417.5836
2020-01-07,"tcehy",180017941.8431
2020-01-06,"tcehy",177713965.5016
2020-01-03,"tcehy",173567337.7414
2020-01-02,"tcehy",173681025.4496
2021-08-13,"kweb",64969844.8397
2021-08-12,"kweb",69164920.4761
2021-08-11,"kweb",73074997.7286
2021-08-10,"kweb",75543803.6661
2021-08-09,"kweb",80780655.1154
2021-08-06,"kweb",71267904.0828
2021-08-05,"kweb",75831177.6828
2021-08-04,"kweb",76689506.1852
2021-08-03,"kweb",79923364.604
2021-08-02,"kweb",82082141.6122
2021-07-30,"kweb",77143382.3814
2021-07-29,"kweb",79587695.2628
2021-07-28,"kweb",85192386.5961
2021-07-27,"kweb",64125660.6974
2021-07-26,"kweb",48933372.3718
2021-07-23,"kweb",69111069.1864
2021-07-22,"kweb",77479397.7578
2021-07-21,"kweb",79945470.5847
2021-07-20,"kweb",75117539.7181
2021-07-19,"kweb",68888903.6998
2021-07-16,"kweb",65414421.3381
2021-07-15,"kweb",69772827.8648
2021-07-14,"kweb",71873731.3054
2021-07-13,"kweb",77099180.655
2021-07-12,"kweb",75144946.6224
2021-07-09,"kweb",76108817.2247
2021-07-08,"kweb",65960432.2572
2021-07-07,"kweb",61009420.2572
2021-07-06,"kweb",65667930.6349
2021-07-02,"kweb",73639239.2695
2021-07-01,"kweb",76294217.8337
2021-06-30,"kweb",79081969.0244
2021-06-29,"kweb",82059828.5766
2021-06-28,"kweb",75491384.9214
2021-06-25,"kweb",77067256.5112
2021-06-24,"kweb",74133779.9512
2021-06-23,"kweb",70939512.8335
2021-06-22,"kweb",72406865.9399
2021-06-21,"kweb",72144058.6625
2021-06-18,"kweb",72482594.8364
2021-06-17,"kweb",73324149.8608
2021-06-16,"kweb",71680424.3902
2021-06-15,"kweb",72552284.7561
2021-06-14,"kweb",73875955.6348
2021-06-11,"kweb",72640547.4637
2021-06-10,"kweb",73037324.4637
2021-06-09,"kweb",72159691.3387
2021-06-08,"kweb",73653300.441
2021-06-07,"kweb",73780503.2774
2021-06-04,"kweb",74132860.9124
2021-06-03,"kweb",73493646.1495
2021-06-02,"kweb",75890462.0272
2021-06-01,"kweb",76911558.3292
2021-05-28,"kweb",73666099.3591
2021-05-27,"kweb",71204622.7591
2021-05-26,"kweb",69833631.7014
2021-05-25,"kweb",71694864.067
2021-05-24,"kweb",72161188.7545
2021-05-21,"kweb",73329076.6461
2021-05-20,"kweb",76634992.1318
2021-05-19,"kweb",72219857.5512
2021-05-18,"kweb",67456497.2942
2021-05-17,"kweb",67251160.3995
2021-05-14,"kweb",66421083.6268
2021-05-13,"kweb",62885200.8383
2021-05-12,"kweb",67343509.7866
2021-05-11,"kweb",69437426.4646
2021-05-10,"kweb",64586958.5976
2021-05-07,"kweb",68402081.4144
2021-05-06,"kweb",70139621.7477
2021-05-05,"kweb",69727481.226
2021-05-04,"kweb",70538471.0593
2021-05-03,"kweb",71166143.3976
2021-04-30,"kweb",73817988.685
2021-04-29,"kweb",76302202.8026
2021-04-28,"kweb",79346110.6282
2021-04-27,"kweb",79765147.1082
2021-04-26,"kweb",80013497.9026
2021-04-23,"kweb",77946202.8568
2021-04-22,"kweb",75784952.4347
2021-04-21,"kweb",75650763.3565
2021-04-20,"kweb",72505611.7269
2021-04-19,"kweb",73202849.1539
2021-04-16,"kweb",73958473.2302
2021-04-15,"kweb",71967572.1612
2021-04-14,"kweb",73551475.5695
2021-04-13,"kweb",77587568.8956
2021-04-12,"kweb",75934651.7692
2021-04-09,"kweb",77420109.184
2021-04-08,"kweb",78707228.3169
2021-04-07,"kweb",79416604.3169
2021-04-06,"kweb",82058740.6327
2021-04-05,"kweb",80699615.8154
2021-04-01,"kweb",82336464.8198
2021-03-31,"kweb",85302230.9884
2021-03-30,"kweb",85401103.3588
2021-03-29,"kweb",83614456.9027
2021-03-26,"kweb",84546417.2243
2021-03-25,"kweb",77890642.9359
2021-03-24,"kweb",81965385.6131
2021-03-23,"kweb",87545910.7511
2021-03-22,"kweb",89121075.0011
2021-03-19,"kweb",89080020.2678
2021-03-18,"kweb",87555940.3664
2021-03-17,"kweb",89519454.4664
2021-03-16,"kweb",88332627.5807
2021-03-15,"kweb",89136455.3988
2021-03-12,"kweb",87151908.2217
2021-03-11,"kweb",85870642.4264
2021-03-10,"kweb",82354742.4264
2021-03-09,"kweb",84909673.6156
2021-03-08,"kweb",81506264.2512
2021-03-05,"kweb",84268295.8613
2021-03-04,"kweb",81998576.7707
2021-03-03,"kweb",83412974.3707
2021-03-02,"kweb",84942995.5051
2021-03-01,"kweb",86260330.2066
2021-02-26,"kweb",84793085.0637
2021-02-25,"kweb",83538677.6942
2021-02-24,"kweb",86170790.0707
2021-02-23,"kweb",84101011.8062
2021-02-22,"kweb",81497287.6072
2021-02-19,"kweb",83693560.2498
2021-02-18,"kweb",84615142.5352
2021-02-17,"kweb",82457351.1701
2021-02-16,"kweb",82677544.5393
2021-02-12,"kweb",82984058.5958
2021-02-11,"kweb",82800371.8779
2021-02-10,"kweb",82478739.5484
2021-02-09,"kweb",81775264.6036
2021-02-08,"kweb",80972429.8893
2021-02-05,"kweb",81611397.8893
2021-02-04,"kweb",80608723.358
2021-02-03,"kweb",80800433.3325
2021-02-02,"kweb",81072676.4692
2021-02-01,"kweb",79694925.5692
2021-01-29,"kweb",78528071.9498
2021-01-28,"kweb",79172039.5042
2021-01-27,"kweb",78906522.3792
2021-01-26,"kweb",80297550.22
2021-01-25,"kweb",80924571.0533
2021-01-22,"kweb",81560125.8816
2021-01-21,"kweb",80237679.1123
2021-01-20,"kweb",79231498.1123
2021-01-19,"kweb",78652745.0222
2021-01-15,"kweb",77171152.4165
2021-01-14,"kweb",77431628.1777
2021-01-13,"kweb",78467419.0714
2021-01-12,"kweb",78041653.9485
2021-01-11,"kweb",78301172.0532
2021-01-08,"kweb",79122660.4017
2021-01-07,"kweb",77073640.3603
2021-01-06,"kweb",76703998.7661
2021-01-05,"kweb",78140012.4499
2021-01-04,"kweb",76098374.4499
2020-12-31,"kweb",76658939.5656
2020-12-30,"kweb",77122889.8474
2020-12-29,"kweb",76128692.7565
2020-12-28,"kweb",74691939.7923
2020-12-24,"kweb",76120480.3534
2020-12-23,"kweb",76773725.5432
